"Time","conc_molH","conc_molMET","conc_molSTY","conc_molTOL","conc_molWAT","liqlevel","liqlevel_l2","Q","QCum","T","P"
"4.35","0.0514212","0.666255","3.08656","0.771488","2.57212","5.14494","0.705211","-1.86383","-53.7521","46.0999","2.82856"
"4.36","0.051464","0.666278","3.08664","0.771479","2.57165","5.145","0.705049","-1.86383","-53.7707","46.114","2.83106"
"4.37","0.0515069","0.666302","3.08673","0.77147","2.57117","5.14506","0.704888","-1.86383","-53.7894","46.128","2.83356"
"4.38","0.0515497","0.666325","3.08681","0.77146","2.5707","5.14512","0.704726","-1.86383","-53.808","46.1418","2.83606"
"4.39","0.0515925","0.66635","3.0869","0.771451","2.57023","5.14518","0.704565","-1.86383","-53.8266","46.1557","2.83855"
"4.4","0.0516354","0.666375","3.08698","0.771442","2.56975","5.14525","0.704403","-1.86383","-53.8453","46.1695","2.84104"
"4.41","0.0516782","0.6664","3.08707","0.771432","2.56928","5.14531","0.704242","-1.86383","-53.8639","46.1834","2.84353"
"4.42","0.0517211","0.666424","3.08715","0.771423","2.56881","5.14537","0.704081","-1.86383","-53.8825","46.1972","2.84603"
"4.43","0.0517639","0.666449","3.08724","0.771413","2.56833","5.14543","0.703919","-1.86383","-53.9012","46.2111","2.84852"
"4.44","0.0518068","0.666474","3.08732","0.771405","2.56785","5.14549","0.703758","-1.86383","-53.9198","46.2247","2.85101"
"4.45","0.0518496","0.666498","3.08741","0.771397","2.56737","5.14555","0.703596","-1.86383","-53.9385","46.2384","2.85351"
"4.46","0.0518925","0.666523","3.08749","0.771389","2.56689","5.14562","0.703435","-1.86383","-53.9571","46.252","2.856"
"4.47","0.0519353","0.666548","3.08758","0.771381","2.56641","5.14568","0.703273","-1.86383","-53.9757","46.2657","2.85848"
"4.48","0.0519781","0.666573","3.08766","0.771373","2.56593","5.14574","0.703112","-1.86383","-53.9944","46.2794","2.86097"
"4.49","0.052021","0.666598","3.08775","0.771364","2.56545","5.1458","0.702951","-1.86383","-54.013","46.2928","2.86345"
"4.5","0.0520638","0.666624","3.08784","0.771356","2.56497","5.14586","0.702789","-1.86383","-54.0316","46.3063","2.86594"
"4.51","0.0521067","0.66665","3.08792","0.771348","2.56448","5.14592","0.702628","-1.86383","-54.0503","46.3198","2.86842"
"4.52","0.0521495","0.666676","3.08801","0.77134","2.564","5.14598","0.702466","-1.86383","-54.0689","46.3333","2.87091"
"4.53","0.0521924","0.666702","3.0881","0.771332","2.56351","5.14604","0.702305","-1.86383","-54.0876","46.3468","2.87339"
"4.54","0.0522352","0.666728","3.08818","0.771324","2.56302","5.14611","0.702144","-1.86383","-54.1062","46.3601","2.87588"
"4.55","0.052278","0.666753","3.08827","0.771315","2.56253","5.14617","0.701982","-1.86383","-54.1248","46.3735","2.87836"
"4.56","0.0523209","0.666779","3.08835","0.771308","2.56205","5.14623","0.70182","-1.86383","-54.1435","46.3868","2.88083"
"4.57","0.0523635","0.666805","3.08844","0.771301","2.56156","5.14629","0.701658","-1.86383","-54.1621","46.4001","2.88331"
"4.58","0.0524061","0.666831","3.08853","0.771295","2.56107","5.14635","0.701497","-1.86383","-54.1807","46.4134","2.88578"
"4.59","0.0524487","0.666857","3.08861","0.771288","2.56058","5.14641","0.701335","-1.86383","-54.1994","46.4266","2.88826"
"4.6","0.0524913","0.666884","3.0887","0.771281","2.56008","5.14647","0.701173","-1.86383","-54.218","46.4398","2.89073"
"4.61","0.0525339","0.666911","3.08879","0.771274","2.55959","5.14654","0.701012","-1.86383","-54.2367","46.4529","2.89321"
"4.62","0.0525766","0.666937","3.08887","0.771267","2.55909","5.1466","0.70085","-1.86383","-54.2553","46.4661","2.89568"
"4.63","0.0526192","0.666964","3.08896","0.77126","2.5586","5.14666","0.700688","-1.86383","-54.2739","46.4793","2.89815"
"4.64","0.0526618","0.666991","3.08904","0.771253","2.5581","5.14672","0.700527","-1.86383","-54.2926","46.4923","2.90061"
"4.65","0.0527044","0.667018","3.08913","0.771246","2.55761","5.14678","0.700365","-1.86383","-54.3112","46.5053","2.90308"
"4.66","0.0527469","0.667045","3.08922","0.771239","2.55711","5.14684","0.700203","-1.86383","-54.3299","46.5183","2.90554"
"4.67","0.0527894","0.667072","3.0893","0.771232","2.55661","5.1469","0.700041","-1.86383","-54.3485","46.5313","2.90801"
"4.68","0.0528319","0.667099","3.08939","0.771225","2.55611","5.14696","0.69988","-1.86383","-54.3671","46.5443","2.91047"
"4.69","0.0528744","0.667126","3.08948","0.771219","2.55561","5.14703","0.699718","-1.86383","-54.3858","46.5572","2.91294"
"4.7","0.0529168","0.667153","3.08956","0.771212","2.55512","5.14709","0.699556","-1.86383","-54.4044","46.5702","2.9154"
