"Time","conc_molH","conc_molMET","conc_molSTY","conc_molTOL","conc_molWAT","liqlevel","liqlevel_l2","Q","QCum","T","P"
"4.41","0.042948","0.664579","3.08279","0.770355","2.61231","5.13057","0.735573","-1.86383","-53.8639","41.6252","2.31051"
"4.42","0.0429396","0.66458","3.08284","0.770335","2.61218","5.13058","0.735562","-1.86383","-53.8825","41.6232","2.31005"
"4.43","0.0429311","0.664581","3.08289","0.770315","2.61206","5.13058","0.73555","-1.86383","-53.9012","41.6211","2.30959"
"4.44","0.0429228","0.664582","3.08293","0.770295","2.61194","5.13059","0.735538","-1.86383","-53.9198","41.619","2.30914"
"4.45","0.0429144","0.664582","3.08298","0.770275","2.61182","5.13059","0.735526","-1.86383","-53.9385","41.6169","2.30868"
"4.46","0.0429061","0.664583","3.08303","0.770256","2.6117","5.1306","0.735515","-1.86383","-53.9571","41.6149","2.30823"
"4.47","0.0428977","0.664584","3.08308","0.770237","2.61158","5.1306","0.735503","-1.86383","-53.9757","41.6128","2.30778"
"4.48","0.0428894","0.664584","3.08312","0.770218","2.61146","5.1306","0.735491","-1.86383","-53.9944","41.6107","2.30732"
"4.49","0.0428811","0.664585","3.08317","0.770199","2.61133","5.13061","0.73548","-1.86383","-54.013","41.6086","2.30687"
"4.5","0.0428729","0.664586","3.08322","0.77018","2.61121","5.13061","0.735468","-1.86383","-54.0316","41.6066","2.30643"
"4.51","0.0428646","0.664586","3.08327","0.770161","2.61109","5.13062","0.735456","-1.86383","-54.0503","41.6045","2.30598"
"4.52","0.0428564","0.664587","3.08331","0.770141","2.61098","5.13062","0.735444","-1.86383","-54.0689","41.6024","2.30553"
"4.53","0.0428481","0.664588","3.08336","0.770122","2.61086","5.13063","0.735433","-1.86383","-54.0876","41.6003","2.30508"
"4.54","0.04284","0.664589","3.08341","0.770103","2.61074","5.13063","0.735421","-1.86383","-54.1062","41.5982","2.30464"
"4.55","0.0428319","0.664589","3.08346","0.770084","2.61062","5.13064","0.735409","-1.86383","-54.1248","41.5962","2.3042"
"4.56","0.0428237","0.66459","3.0835","0.770065","2.6105","5.13064","0.735397","-1.86383","-54.1435","41.5942","2.30375"
"4.57","0.0428156","0.664591","3.08355","0.770046","2.61038","5.13065","0.735386","-1.86383","-54.1621","41.5922","2.30331"
"4.58","0.0428074","0.664591","3.0836","0.770027","2.61026","5.13065","0.735374","-1.86383","-54.1807","41.5902","2.30287"
"4.59","0.0427994","0.664592","3.08364","0.770007","2.61014","5.13066","0.735362","-1.86383","-54.1994","41.5881","2.30243"
"4.6","0.0427914","0.664592","3.08369","0.769988","2.61003","5.13066","0.735351","-1.86383","-54.218","41.5861","2.30199"
"4.61","0.0427833","0.664593","3.08373","0.769969","2.60991","5.13067","0.735339","-1.86383","-54.2367","41.5841","2.30156"
"4.62","0.0427753","0.664593","3.08378","0.76995","2.60979","5.13067","0.735327","-1.86383","-54.2553","41.5821","2.30112"
"4.63","0.0427672","0.664594","3.08383","0.769931","2.60967","5.13068","0.735315","-1.86383","-54.2739","41.5801","2.30068"
"4.64","0.0427593","0.664594","3.08387","0.769912","2.60955","5.13068","0.735304","-1.86383","-54.2926","41.5781","2.30025"
"4.65","0.0427514","0.664594","3.08392","0.769893","2.60943","5.13069","0.735292","-1.86383","-54.3112","41.5761","2.29982"
"4.66","0.0427434","0.664595","3.08397","0.769875","2.60931","5.13069","0.73528","-1.86383","-54.3299","41.5741","2.29939"
"4.67","0.0427355","0.664595","3.08401","0.769856","2.6092","5.1307","0.735269","-1.86383","-54.3485","41.5721","2.29896"
"4.68","0.0427275","0.664596","3.08406","0.769837","2.60908","5.1307","0.735257","-1.86383","-54.3671","41.5701","2.29853"
"4.69","0.0427197","0.664596","3.08411","0.769818","2.60896","5.1307","0.735245","-1.86383","-54.3858","41.5681","2.2981"
"4.7","0.0427119","0.664596","3.08415","0.7698","2.60884","5.13071","0.735234","-1.86383","-54.4044","41.5661","2.29767"
"4.71","0.042704","0.664597","3.0842","0.769781","2.60872","5.13071","0.735222","-1.86383","-54.423","41.5641","2.29725"
"4.72","0.0426962","0.664597","3.08424","0.769762","2.60861","5.13072","0.735211","-1.86383","-54.4417","41.5621","2.29682"
"4.73","0.0426883","0.664597","3.08429","0.769743","2.60849","5.13072","0.735199","-1.86383","-54.4603","41.5602","2.29639"
"4.74","0.0426805","0.664598","3.08434","0.769725","2.60837","5.13073","0.735187","-1.86383","-54.479","41.5582","2.29597"
"4.75","0.0426727","0.664598","3.08438","0.769706","2.60825","5.13073","0.735176","-1.86383","-54.4976","41.5562","2.29554"
"4.76","0.0426649","0.664599","3.08443","0.769687","2.60814","5.13074","0.735164","-1.86383","-54.5162","41.5543","2.29512"
"4.77","0.0426571","0.664599","3.08448","0.769668","2.60802","5.13074","0.735153","-1.86383","-54.5349","41.5523","2.29469"
